Date,Month,District,LATITUDE,LONGITUDE,Water_Table_m
17-Jul-23,Jul,Gopalganj,23.118,89.688,2.95
24-Jul-23,Jul,Gopalganj,23.118,89.688,2.5
31-Jul-23,Jul,Gopalganj,23.118,89.688,2.7
04-Sep-23,Sep,Gopalganj,23.118,89.688,2.6
11-Sep-23,Sep,Gopalganj,23.118,89.688,2.2
18-Sep-23,Sep,Gopalganj,23.118,89.688,2.5
25-Sep-23,Sep,Gopalganj,23.118,89.688,2.25
02-Oct-23,Oct,Gopalganj,23.118,89.688,2.45
09-Oct-23,Oct,Gopalganj,23.118,89.688,2.4
16-Oct-23,Oct,Gopalganj,23.118,89.688,2.35
23-Oct-23,Oct,Gopalganj,23.118,89.688,2.1
04-Dec-23,Dec,Gopalganj,23.118,89.688,4.4
11-Dec-23,Dec,Gopalganj,23.118,89.688,4.6
18-Dec-23,Dec,Gopalganj,23.118,89.688,4.25
25-Dec-23,Dec,Gopalganj,23.118,89.688,4.25
01-Jan-24,Jan,Gopalganj,23.118,89.688,4.23
08-Jan-24,Jan,Gopalganj,23.118,89.688,4.45
15-Jan-24,Jan,Gopalganj,23.118,89.688,4.35
22-Jan-24,Jan,Gopalganj,23.118,89.688,4.2
29-Jan-24,Jan,Gopalganj,23.118,89.688,4.32
05-Feb-24,Feb,Gopalganj,23.118,89.688,4.48
12-Feb-24,Feb,Gopalganj,23.118,89.688,4.3
19-Feb-24,Feb,Gopalganj,23.118,89.688,4.4
26-Feb-24,Feb,Gopalganj,23.118,89.688,4.55
04-Mar-24,Mar,Gopalganj,23.118,89.688,4.32
11-Mar-24,Mar,Gopalganj,23.118,89.688,4.42
18-Mar-24,Mar,Gopalganj,23.118,89.688,4.6
25-Mar-24,Mar,Gopalganj,23.118,89.688,4.55
01-Apr-24,Apr,Gopalganj,23.118,89.688,3.95
08-Apr-24,Apr,Gopalganj,23.118,89.688,4.65
15-Apr-24,Apr,Gopalganj,23.118,89.688,4.4
22-Apr-24,Apr,Gopalganj,23.118,89.688,4.7
29-Apr-24,Apr,Gopalganj,23.118,89.688,4.75
06-May-24,May,Gopalganj,23.118,89.688,4.52
13-May-24,May,Gopalganj,23.118,89.688,4.15
20-May-24,May,Gopalganj,23.118,89.688,4.32
27-May-24,May,Gopalganj,23.118,89.688,4.1
03-Jun-24,Jun,Gopalganj,23.118,89.688,3.95
10-Jun-24,Jun,Gopalganj,23.118,89.688,3.86
17-Jun-24,Jun,Gopalganj,23.118,89.688,3.93
24-Jun-24,Jun,Gopalganj,23.118,89.688,3.7
01-Jul-24,Jul,Gopalganj,23.118,89.688,3.34
08-Jul-24,Jul,Gopalganj,23.118,89.688,2.74
15-Jul-24,Jul,Gopalganj,23.118,89.688,2.9
22-Jul-24,Jul,Gopalganj,23.118,89.688,2.36
29-Jul-24,Jul,Gopalganj,23.118,89.688,2.36
02-Sep-24,Sep,Gopalganj,23.118,89.688,2.35
09-Sep-24,Sep,Gopalganj,23.118,89.688,2.4
16-Sep-24,Sep,Gopalganj,23.118,89.688,2.4
23-Sep-24,Sep,Gopalganj,23.118,89.688,2.36
30-Sep-24,Sep,Gopalganj,23.118,89.688,2.14
05-Jan-15,Jan,Rangpur,25.764,89.235,3.58
12-Jan-15,Jan,Rangpur,25.764,89.235,3.66
19-Jan-15,Jan,Rangpur,25.764,89.235,3.75
26-Jan-15,Jan,Rangpur,25.764,89.235,3.8
02-Feb-15,Feb,Rangpur,25.764,89.235,3.84
09-Feb-15,Feb,Rangpur,25.764,89.235,3.89
16-Feb-15,Feb,Rangpur,25.764,89.235,3.95
23-Feb-15,Feb,Rangpur,25.764,89.235,3.99
02-Mar-15,Mar,Rangpur,25.764,89.235,4.04
09-Mar-15,Mar,Rangpur,25.764,89.235,4.12
16-Mar-15,Mar,Rangpur,25.764,89.235,4.17
23-Mar-15,Mar,Rangpur,25.764,89.235,4.21
30-Mar-15,Mar,Rangpur,25.764,89.235,4.25
06-Apr-15,Apr,Rangpur,25.764,89.235,4.27
13-Apr-15,Apr,Rangpur,25.764,89.235,4.24
20-Apr-15,Apr,Rangpur,25.764,89.235,4.19
27-Apr-15,Apr,Rangpur,25.764,89.235,4.09
04-May-15,May,Rangpur,25.764,89.235,4.01
11-May-15,May,Rangpur,25.764,89.235,3.92
18-May-15,May,Rangpur,25.764,89.235,3.73
25-May-15,May,Rangpur,25.764,89.235,3.4
01-Jun-15,Jun,Rangpur,25.764,89.235,3.11
08-Jun-15,Jun,Rangpur,25.764,89.235,2.78
15-Jun-15,Jun,Rangpur,25.764,89.235,2.37
22-Jun-15,Jun,Rangpur,25.764,89.235,2.22
29-Jun-15,Jun,Rangpur,25.764,89.235,1.93
06-Jul-15,Jul,Rangpur,25.764,89.235,1.74
13-Jul-15,Jul,Rangpur,25.764,89.235,1.77
20-Jul-15,Jul,Rangpur,25.764,89.235,1.79
27-Jul-15,Jul,Rangpur,25.764,89.235,1.81
03-Aug-15,Aug,Rangpur,25.764,89.235,1.79
10-Aug-15,Aug,Rangpur,25.764,89.235,1.75
17-Aug-15,Aug,Rangpur,25.764,89.235,1.64
24-Aug-15,Aug,Rangpur,25.764,89.235,1.5
31-Aug-15,Aug,Rangpur,25.764,89.235,1.45
07-Sep-15,Sep,Rangpur,25.764,89.235,1.41
14-Sep-15,Sep,Rangpur,25.764,89.235,1.35
21-Sep-15,Sep,Rangpur,25.764,89.235,1.29
28-Sep-15,Sep,Rangpur,25.764,89.235,1.4
05-Oct-15,Oct,Rangpur,25.764,89.235,1.58
12-Oct-15,Oct,Rangpur,25.764,89.235,1.79
19-Oct-15,Oct,Rangpur,25.764,89.235,2.09
26-Oct-15,Oct,Rangpur,25.764,89.235,2.37
02-Nov-15,Nov,Rangpur,25.764,89.235,2.58
09-Nov-15,Nov,Rangpur,25.764,89.235,2.77
16-Nov-15,Nov,Rangpur,25.764,89.235,2.91
23-Nov-15,Nov,Rangpur,25.764,89.235,3.11
30-Nov-15,Nov,Rangpur,25.764,89.235,3.22
07-Dec-15,Dec,Rangpur,25.764,89.235,3.3
14-Dec-15,Dec,Rangpur,25.764,89.235,3.39
21-Dec-15,Dec,Rangpur,25.764,89.235,3.5
28-Dec-15,Dec,Rangpur,25.764,89.235,3.65
04-Jan-16,Jan,Rangpur,25.764,89.235,3.65
11-Jan-16,Jan,Rangpur,25.764,89.235,3.72
18-Jan-16,Jan,Rangpur,25.764,89.235,3.8
25-Jan-16,Jan,Rangpur,25.764,89.235,3.89
01-Feb-16,Feb,Rangpur,25.764,89.235,3.98
08-Feb-16,Feb,Rangpur,25.764,89.235,4.07
15-Feb-16,Feb,Rangpur,25.764,89.235,4.17
22-Feb-16,Feb,Rangpur,25.764,89.235,4.27
29-Feb-16,Feb,Rangpur,25.764,89.235,4.35
07-Mar-16,Mar,Rangpur,25.764,89.235,4.47
14-Mar-16,Mar,Rangpur,25.764,89.235,4.54
21-Mar-16,Mar,Rangpur,25.764,89.235,4.59
28-Mar-16,Mar,Rangpur,25.764,89.235,4.49
04-Apr-16,Apr,Rangpur,25.764,89.235,4.51
11-Apr-16,Apr,Rangpur,25.764,89.235,4.56
18-Apr-16,Apr,Rangpur,25.764,89.235,4.41
25-Apr-16,Apr,Rangpur,25.764,89.235,4.24
02-May-16,May,Rangpur,25.764,89.235,4.17
09-May-16,May,Rangpur,25.764,89.235,4.05
16-May-16,May,Rangpur,25.764,89.235,3.93
23-May-16,May,Rangpur,25.764,89.235,3.89
30-May-16,May,Rangpur,25.764,89.235,3.79
06-Jun-16,Jun,Rangpur,25.764,89.235,3.83
13-Jun-16,Jun,Rangpur,25.764,89.235,3.51
20-Jun-16,Jun,Rangpur,25.764,89.235,3.26
27-Jun-16,Jun,Rangpur,25.764,89.235,3.02
04-Jul-16,Jul,Rangpur,25.764,89.235,2.82
11-Jul-16,Jul,Rangpur,25.764,89.235,2.58
18-Jul-16,Jul,Rangpur,25.764,89.235,2.39
25-Jul-16,Jul,Rangpur,25.764,89.235,2.3
01-Aug-16,Aug,Rangpur,25.764,89.235,2.28
08-Aug-16,Aug,Rangpur,25.764,89.235,2.42
15-Aug-16,Aug,Rangpur,25.764,89.235,2.46
22-Aug-16,Aug,Rangpur,25.764,89.235,2.51
29-Aug-16,Aug,Rangpur,25.764,89.235,2.57
05-Sep-16,Sep,Rangpur,25.764,89.235,2.65
12-Sep-16,Sep,Rangpur,25.764,89.235,2.69
19-Sep-16,Sep,Rangpur,25.764,89.235,2.77
26-Sep-16,Sep,Rangpur,25.764,89.235,2.87
03-Oct-16,Oct,Rangpur,25.764,89.235,2.96
10-Oct-16,Oct,Rangpur,25.764,89.235,3.03
17-Oct-16,Oct,Rangpur,25.764,89.235,3.09
24-Oct-16,Oct,Rangpur,25.764,89.235,3.11
31-Oct-16,Oct,Rangpur,25.764,89.235,3.15
07-Nov-16,Nov,Rangpur,25.764,89.235,3.18
14-Nov-16,Nov,Rangpur,25.764,89.235,3.22
21-Nov-16,Nov,Rangpur,25.764,89.235,3.23
28-Nov-16,Nov,Rangpur,25.764,89.235,3.25
05-Dec-16,Dec,Rangpur,25.764,89.235,3.29
12-Dec-16,Dec,Rangpur,25.764,89.235,3.33
19-Dec-16,Dec,Rangpur,25.764,89.235,3.4
26-Dec-16,Dec,Rangpur,25.764,89.235,3.49
02-Jan-17,Jan,Rangpur,25.764,89.235,3.54
09-Jan-17,Jan,Rangpur,25.764,89.235,3.59
16-Jan-17,Jan,Rangpur,25.764,89.235,3.64
23-Jan-17,Jan,Rangpur,25.764,89.235,3.72
30-Jan-17,Jan,Rangpur,25.764,89.235,3.8
06-Feb-17,Feb,Rangpur,25.764,89.235,3.88
13-Feb-17,Feb,Rangpur,25.764,89.235,3.93
20-Feb-17,Feb,Rangpur,25.764,89.235,3.96
27-Feb-17,Feb,Rangpur,25.764,89.235,4.02
06-Mar-17,Mar,Rangpur,25.764,89.235,3.96
13-Mar-17,Mar,Rangpur,25.764,89.235,4.01
20-Mar-17,Mar,Rangpur,25.764,89.235,4.09
27-Mar-17,Mar,Rangpur,25.764,89.235,4.14
03-Apr-17,Apr,Rangpur,25.764,89.235,4.05
10-Apr-17,Apr,Rangpur,25.764,89.235,3.97
17-Apr-17,Apr,Rangpur,25.764,89.235,3.89
24-Apr-17,Apr,Rangpur,25.764,89.235,3.85
01-May-17,May,Rangpur,25.764,89.235,3.78
08-May-17,May,Rangpur,25.764,89.235,3.52
15-May-17,May,Rangpur,25.764,89.235,3.4
22-May-17,May,Rangpur,25.764,89.235,3.19
29-May-17,May,Rangpur,25.764,89.235,2.98
05-Jun-17,Jun,Rangpur,25.764,89.235,2.78
12-Jun-17,Jun,Rangpur,25.764,89.235,2.7
19-Jun-17,Jun,Rangpur,25.764,89.235,2.65
26-Jun-17,Jun,Rangpur,25.764,89.235,2.62
03-Jul-17,Jul,Rangpur,25.764,89.235,2.5
10-Jul-17,Jul,Rangpur,25.764,89.235,2.57
17-Jul-17,Jul,Rangpur,25.764,89.235,2.42
24-Jul-17,Jul,Rangpur,25.764,89.235,2.39
31-Jul-17,Jul,Rangpur,25.764,89.235,2.34
07-Aug-17,Aug,Rangpur,25.764,89.235,2.31
14-Aug-17,Aug,Rangpur,25.764,89.235,1.9
21-Aug-17,Aug,Rangpur,25.764,89.235,1.98
28-Aug-17,Aug,Rangpur,25.764,89.235,2.09
04-Sep-17,Sep,Rangpur,25.764,89.235,2.18
11-Sep-17,Sep,Rangpur,25.764,89.235,2.27
18-Sep-17,Sep,Rangpur,25.764,89.235,2.35
25-Sep-17,Sep,Rangpur,25.764,89.235,2.42
02-Oct-17,Oct,Rangpur,25.764,89.235,2.48
09-Oct-17,Oct,Rangpur,25.764,89.235,2.54
16-Oct-17,Oct,Rangpur,25.764,89.235,2.61
23-Oct-17,Oct,Rangpur,25.764,89.235,2.66
30-Oct-17,Oct,Rangpur,25.764,89.235,2.71
07-Jan-19,Jan,Rangpur,25.764,89.235,3.31
14-Jan-19,Jan,Rangpur,25.764,89.235,3.35
21-Jan-19,Jan,Rangpur,25.764,89.235,3.43
28-Jan-19,Jan,Rangpur,25.764,89.235,3.46
04-Feb-19,Feb,Rangpur,25.764,89.235,3.52
11-Feb-19,Feb,Rangpur,25.764,89.235,3.59
18-Feb-19,Feb,Rangpur,25.764,89.235,3.63
25-Feb-19,Feb,Rangpur,25.764,89.235,3.78
04-Mar-19,Mar,Rangpur,25.764,89.235,3.84
11-Mar-19,Mar,Rangpur,25.764,89.235,3.86
18-Mar-19,Mar,Rangpur,25.764,89.235,3.91
25-Mar-19,Mar,Rangpur,25.764,89.235,3.95
01-Apr-19,Apr,Rangpur,25.764,89.235,4.04
08-Apr-19,Apr,Rangpur,25.764,89.235,4.1
15-Apr-19,Apr,Rangpur,25.764,89.235,4.17
22-Apr-19,Apr,Rangpur,25.764,89.235,4.2
29-Apr-19,Apr,Rangpur,25.764,89.235,4.24
06-May-19,May,Rangpur,25.764,89.235,4.29
13-May-19,May,Rangpur,25.764,89.235,4.39
20-May-19,May,Rangpur,25.764,89.235,4.28
27-May-19,May,Rangpur,25.764,89.235,4.35
03-Jun-19,Jun,Rangpur,25.764,89.235,4.19
10-Jun-19,Jun,Rangpur,25.764,89.235,4.11
17-Jun-19,Jun,Rangpur,25.764,89.235,4.02
24-Jun-19,Jun,Rangpur,25.764,89.235,3.88
01-Jul-19,Jul,Rangpur,25.764,89.235,3.61
08-Jul-19,Jul,Rangpur,25.764,89.235,3.36
15-Jul-19,Jul,Rangpur,25.764,89.235,3.11
22-Jul-19,Jul,Rangpur,25.764,89.235,3.02
29-Jul-19,Jul,Rangpur,25.764,89.235,2.96
05-Aug-19,Aug,Rangpur,25.764,89.235,2.77
12-Aug-19,Aug,Rangpur,25.764,89.235,2.58
19-Aug-19,Aug,Rangpur,25.764,89.235,2.67
26-Aug-19,Aug,Rangpur,25.764,89.235,2.53
02-Sep-19,Sep,Rangpur,25.764,89.235,2.41
09-Sep-19,Sep,Rangpur,25.764,89.235,2.29
16-Sep-19,Sep,Rangpur,25.764,89.235,2.17
23-Sep-19,Sep,Rangpur,25.764,89.235,1.99
30-Sep-19,Sep,Rangpur,25.764,89.235,1.81
07-Oct-19,Oct,Rangpur,25.764,89.235,1.88
14-Oct-19,Oct,Rangpur,25.764,89.235,2.02
21-Oct-19,Oct,Rangpur,25.764,89.235,2.29
28-Oct-19,Oct,Rangpur,25.764,89.235,2.45
04-Nov-19,Nov,Rangpur,25.764,89.235,2.65
11-Nov-19,Nov,Rangpur,25.764,89.235,2.88
18-Nov-19,Nov,Rangpur,25.764,89.235,3.01
25-Nov-19,Nov,Rangpur,25.764,89.235,3.13
02-Dec-19,Dec,Rangpur,25.764,89.235,3.17
09-Dec-19,Dec,Rangpur,25.764,89.235,3.21
16-Dec-19,Dec,Rangpur,25.764,89.235,3.26
23-Dec-19,Dec,Rangpur,25.764,89.235,3.34
30-Dec-19,Dec,Rangpur,25.764,89.235,3.41
06-Jan-20,Jan,Rangpur,25.764,89.235,3.47
13-Jan-20,Jan,Rangpur,25.764,89.235,3.54
20-Jan-20,Jan,Rangpur,25.764,89.235,3.57
27-Jan-20,Jan,Rangpur,25.764,89.235,3.65
03-Feb-20,Feb,Rangpur,25.764,89.235,3.74
10-Feb-20,Feb,Rangpur,25.764,89.235,3.84
17-Feb-20,Feb,Rangpur,25.764,89.235,4.03
24-Feb-20,Feb,Rangpur,25.764,89.235,4.07
02-Mar-20,Mar,Rangpur,25.764,89.235,4.12
09-Mar-20,Mar,Rangpur,25.764,89.235,4.17
16-Mar-20,Mar,Rangpur,25.764,89.235,4.26
23-Mar-20,Mar,Rangpur,25.764,89.235,4.39
30-Mar-20,Mar,Rangpur,25.764,89.235,4.42
06-Apr-20,Apr,Rangpur,25.764,89.235,4.46
13-Apr-20,Apr,Rangpur,25.764,89.235,4.51
20-Apr-20,Apr,Rangpur,25.764,89.235,4.48
27-Apr-20,Apr,Rangpur,25.764,89.235,4.43
04-May-20,May,Rangpur,25.764,89.235,4.37
11-May-20,May,Rangpur,25.764,89.235,4.29
18-May-20,May,Rangpur,25.764,89.235,4.21
25-May-20,May,Rangpur,25.764,89.235,4.07
01-Jun-20,Jun,Rangpur,25.764,89.235,3.96
08-Jun-20,Jun,Rangpur,25.764,89.235,3.78
15-Jun-20,Jun,Rangpur,25.764,89.235,3.58
22-Jun-20,Jun,Rangpur,25.764,89.235,3.47
29-Jun-20,Jun,Rangpur,25.764,89.235,3.38
06-Jul-20,Jul,Rangpur,25.764,89.235,3.19
13-Jul-20,Jul,Rangpur,25.764,89.235,3.04
20-Jul-20,Jul,Rangpur,25.764,89.235,2.89
27-Jul-20,Jul,Rangpur,25.764,89.235,2.72
03-Aug-20,Aug,Rangpur,25.764,89.235,2.7
10-Aug-20,Aug,Rangpur,25.764,89.235,2.63
17-Aug-20,Aug,Rangpur,25.764,89.235,2.52
24-Aug-20,Aug,Rangpur,25.764,89.235,2.47
31-Aug-20,Aug,Rangpur,25.764,89.235,2.51
07-Sep-20,Sep,Rangpur,25.764,89.235,2.4
14-Sep-20,Sep,Rangpur,25.764,89.235,2.32
21-Sep-20,Sep,Rangpur,25.764,89.235,2.11
28-Sep-20,Sep,Rangpur,25.764,89.235,2.03
05-Oct-20,Oct,Rangpur,25.764,89.235,1.96
12-Oct-20,Oct,Rangpur,25.764,89.235,1.81
19-Oct-20,Oct,Rangpur,25.764,89.235,1.99
26-Oct-20,Oct,Rangpur,25.764,89.235,2.06
02-Nov-20,Nov,Rangpur,25.764,89.235,2.22
09-Nov-20,Nov,Rangpur,25.764,89.235,2.37
16-Nov-20,Nov,Rangpur,25.764,89.235,2.57
23-Nov-20,Nov,Rangpur,25.764,89.235,2.71
30-Nov-20,Nov,Rangpur,25.764,89.235,2.79
07-Dec-20,Dec,Rangpur,25.764,89.235,2.89
14-Dec-20,Dec,Rangpur,25.764,89.235,3.03
21-Dec-20,Dec,Rangpur,25.764,89.235,3.11
28-Dec-20,Dec,Rangpur,25.764,89.235,3.21
04-Jan-21,Jan,Rangpur,25.764,89.235,3.28
11-Jan-21,Jan,Rangpur,25.764,89.235,3.35
18-Jan-21,Jan,Rangpur,25.764,89.235,3.4
25-Jan-21,Jan,Rangpur,25.764,89.235,3.48
01-Feb-21,Feb,Rangpur,25.764,89.235,3.56
08-Feb-21,Feb,Rangpur,25.764,89.235,3.66
15-Feb-21,Feb,Rangpur,25.764,89.235,3.67
22-Feb-21,Feb,Rangpur,25.764,89.235,3.79
01-Mar-21,Mar,Rangpur,25.764,89.235,3.88
08-Mar-21,Mar,Rangpur,25.764,89.235,3.93
15-Mar-21,Mar,Rangpur,25.764,89.235,3.99
22-Mar-21,Mar,Rangpur,25.764,89.235,4.11
29-Mar-21,Mar,Rangpur,25.764,89.235,4.23
05-Apr-21,Apr,Rangpur,25.764,89.235,4.29
12-Apr-21,Apr,Rangpur,25.764,89.235,4.36
19-Apr-21,Apr,Rangpur,25.764,89.235,4.44
26-Apr-21,Apr,Rangpur,25.764,89.235,4.51
03-May-21,May,Rangpur,25.764,89.235,4.57
10-May-21,May,Rangpur,25.764,89.235,4.62
17-May-21,May,Rangpur,25.764,89.235,4.64
24-May-21,May,Rangpur,25.764,89.235,4.71
31-May-21,May,Rangpur,25.764,89.235,4.6
07-Jun-21,Jun,Rangpur,25.764,89.235,4.52
14-Jun-21,Jun,Rangpur,25.764,89.235,4.44
21-Jun-21,Jun,Rangpur,25.764,89.235,4.38
28-Jun-21,Jun,Rangpur,25.764,89.235,4.33
05-Jul-21,Jul,Rangpur,25.764,89.235,4.26
12-Jul-21,Jul,Rangpur,25.764,89.235,4.11
19-Jul-21,Jul,Rangpur,25.764,89.235,4.05
26-Jul-21,Jul,Rangpur,25.764,89.235,3.97
02-Aug-21,Aug,Rangpur,25.764,89.235,4.28
09-Aug-21,Aug,Rangpur,25.764,89.235,3.92
16-Aug-21,Aug,Rangpur,25.764,89.235,3.3
23-Aug-21,Aug,Rangpur,25.764,89.235,3.03
30-Aug-21,Aug,Rangpur,25.764,89.235,2.56
06-Sep-21,Sep,Rangpur,25.764,89.235,2.02
13-Sep-21,Sep,Rangpur,25.764,89.235,2.34
20-Sep-21,Sep,Rangpur,25.764,89.235,2.76
27-Sep-21,Sep,Rangpur,25.764,89.235,2.98
04-Oct-21,Oct,Rangpur,25.764,89.235,3.02
11-Oct-21,Oct,Rangpur,25.764,89.235,2.93
18-Oct-21,Oct,Rangpur,25.764,89.235,2.99
25-Oct-21,Oct,Rangpur,25.764,89.235,3.04
01-Nov-21,Nov,Rangpur,25.764,89.235,3.07
08-Nov-21,Nov,Rangpur,25.764,89.235,3.11
15-Nov-21,Nov,Rangpur,25.764,89.235,3.16
22-Nov-21,Nov,Rangpur,25.764,89.235,3.19
29-Nov-21,Nov,Rangpur,25.764,89.235,3.24
06-Dec-21,Dec,Rangpur,25.764,89.235,3.26
13-Dec-21,Dec,Rangpur,25.764,89.235,3.34
20-Dec-21,Dec,Rangpur,25.764,89.235,3.44
27-Dec-21,Dec,Rangpur,25.764,89.235,3.53
03-Jan-22,Jan,Rangpur,25.764,89.235,3.64
10-Jan-22,Jan,Rangpur,25.764,89.235,3.73
17-Jan-22,Jan,Rangpur,25.764,89.235,3.85
24-Jan-22,Jan,Rangpur,25.764,89.235,3.93
31-Jan-22,Jan,Rangpur,25.764,89.235,3.99
07-Feb-22,Feb,Rangpur,25.764,89.235,3.96
14-Feb-22,Feb,Rangpur,25.764,89.235,3.99
21-Feb-22,Feb,Rangpur,25.764,89.235,4.11
28-Feb-22,Feb,Rangpur,25.764,89.235,4.15
07-Mar-22,Mar,Rangpur,25.764,89.235,4.22
14-Mar-22,Mar,Rangpur,25.764,89.235,4.31
21-Mar-22,Mar,Rangpur,25.764,89.235,4.43
28-Mar-22,Mar,Rangpur,25.764,89.235,4.54
04-Apr-22,Apr,Rangpur,25.764,89.235,4.59
11-Apr-22,Apr,Rangpur,25.764,89.235,4.62
18-Apr-22,Apr,Rangpur,25.764,89.235,4.56
25-Apr-22,Apr,Rangpur,25.764,89.235,4.49
02-May-22,May,Rangpur,25.764,89.235,4.44
09-May-22,May,Rangpur,25.764,89.235,4.41
16-May-22,May,Rangpur,25.764,89.235,4.47
23-May-22,May,Rangpur,25.764,89.235,4.57
30-May-22,May,Rangpur,25.764,89.235,4.65
06-Jun-22,Jun,Rangpur,25.764,89.235,4.58
13-Jun-22,Jun,Rangpur,25.764,89.235,4.01
20-Jun-22,Jun,Rangpur,25.764,89.235,3.62
27-Jun-22,Jun,Rangpur,25.764,89.235,3.45
04-Jul-22,Jul,Rangpur,25.764,89.235,3.51
11-Jul-22,Jul,Rangpur,25.764,89.235,3.62
18-Jul-22,Jul,Rangpur,25.764,89.235,3.67
25-Jul-22,Jul,Rangpur,25.764,89.235,3.56
01-Aug-22,Aug,Rangpur,25.764,89.235,3.5
08-Aug-22,Aug,Rangpur,25.764,89.235,3.55
15-Aug-22,Aug,Rangpur,25.764,89.235,3.59
22-Aug-22,Aug,Rangpur,25.764,89.235,3.61
29-Aug-22,Aug,Rangpur,25.764,89.235,3.56
05-Sep-22,Sep,Rangpur,25.764,89.235,3.35
12-Sep-22,Sep,Rangpur,25.764,89.235,3.28
19-Sep-22,Sep,Rangpur,25.764,89.235,3.32
26-Sep-22,Sep,Rangpur,25.764,89.235,3.41
03-Oct-22,Oct,Rangpur,25.764,89.235,3.32
10-Oct-22,Oct,Rangpur,25.764,89.235,3.38
17-Oct-22,Oct,Rangpur,25.764,89.235,3.45
24-Oct-22,Oct,Rangpur,25.764,89.235,3.53
31-Oct-22,Oct,Rangpur,25.764,89.235,3.6
07-Nov-22,Nov,Rangpur,25.764,89.235,3.65
14-Nov-22,Nov,Rangpur,25.764,89.235,3.74
21-Nov-22,Nov,Rangpur,25.764,89.235,3.81
28-Nov-22,Nov,Rangpur,25.764,89.235,3.86
05-Dec-22,Dec,Rangpur,25.764,89.235,3.92
12-Dec-22,Dec,Rangpur,25.764,89.235,3.97
19-Dec-22,Dec,Rangpur,25.764,89.235,4.01
26-Dec-22,Dec,Rangpur,25.764,89.235,4.04
02-Jan-23,Jan,Rangpur,25.764,89.235,4.13
09-Jan-23,Jan,Rangpur,25.764,89.235,4.17
16-Jan-23,Jan,Rangpur,25.764,89.235,4.25
23-Jan-23,Jan,Rangpur,25.764,89.235,4.29
30-Jan-23,Jan,Rangpur,25.764,89.235,4.36
06-Feb-23,Feb,Rangpur,25.764,89.235,4.39
13-Feb-23,Feb,Rangpur,25.764,89.235,4.44
20-Feb-23,Feb,Rangpur,25.764,89.235,4.51
27-Feb-23,Feb,Rangpur,25.764,89.235,4.59
06-Mar-23,Mar,Rangpur,25.764,89.235,4.61
13-Mar-23,Mar,Rangpur,25.764,89.235,4.63
20-Mar-23,Mar,Rangpur,25.764,89.235,4.6
27-Mar-23,Mar,Rangpur,25.764,89.235,4.53
03-Apr-23,Apr,Rangpur,25.764,89.235,4.56
10-Apr-23,Apr,Rangpur,25.764,89.235,4.65
17-Apr-23,Apr,Rangpur,25.764,89.235,4.71
24-Apr-23,Apr,Rangpur,25.764,89.235,4.8
01-May-23,May,Rangpur,25.764,89.235,4.89
08-May-23,May,Rangpur,25.764,89.235,4.91
15-May-23,May,Rangpur,25.764,89.235,4.94
22-May-23,May,Rangpur,25.764,89.235,4.96
29-May-23,May,Rangpur,25.764,89.235,4.99
05-Jun-23,Jun,Rangpur,25.764,89.235,4.87
12-Jun-23,Jun,Rangpur,25.764,89.235,4.52
19-Jun-23,Jun,Rangpur,25.764,89.235,4.21
26-Jun-23,Jun,Rangpur,25.764,89.235,3.88
03-Jul-23,Jul,Rangpur,25.764,89.235,3.58
10-Jul-23,Jul,Rangpur,25.764,89.235,3.41
17-Jul-23,Jul,Rangpur,25.764,89.235,3.26
24-Jul-23,Jul,Rangpur,25.764,89.235,3.14
31-Jul-23,Jul,Rangpur,25.764,89.235,3.06
07-Aug-23,Aug,Rangpur,25.764,89.235,3.02
14-Aug-23,Aug,Rangpur,25.764,89.235,2.72
21-Aug-23,Aug,Rangpur,25.764,89.235,2.68
28-Aug-23,Aug,Rangpur,25.764,89.235,2.62
04-Sep-23,Sep,Rangpur,25.764,89.235,2.71
11-Sep-23,Sep,Rangpur,25.764,89.235,2.76
18-Sep-23,Sep,Rangpur,25.764,89.235,2.48
25-Sep-23,Sep,Rangpur,25.764,89.235,2.28
02-Oct-23,Oct,Rangpur,25.764,89.235,2.15
09-Oct-23,Oct,Rangpur,25.764,89.235,2.05
16-Oct-23,Oct,Rangpur,25.764,89.235,1.98
23-Oct-23,Oct,Rangpur,25.764,89.235,2.09
30-Oct-23,Oct,Rangpur,25.764,89.235,2.22
06-Nov-23,Nov,Rangpur,25.764,89.235,2.36
13-Nov-23,Nov,Rangpur,25.764,89.235,2.48
20-Nov-23,Nov,Rangpur,25.764,89.235,2.61
27-Nov-23,Nov,Rangpur,25.764,89.235,2.72
04-Dec-23,Dec,Rangpur,25.764,89.235,2.86
11-Dec-23,Dec,Rangpur,25.764,89.235,2.96
18-Dec-23,Dec,Rangpur,25.764,89.235,3.04
25-Dec-23,Dec,Rangpur,25.764,89.235,3.11
01-Jan-24,Jan,Rangpur,25.764,89.235,3.19
08-Jan-24,Jan,Rangpur,25.764,89.235,3.26
15-Jan-24,Jan,Rangpur,25.764,89.235,3.32
22-Jan-24,Jan,Rangpur,25.764,89.235,3.37
29-Jan-24,Jan,Rangpur,25.764,89.235,3.44
05-Feb-24,Feb,Rangpur,25.764,89.235,3.54
12-Feb-24,Feb,Rangpur,25.764,89.235,3.61
19-Feb-24,Feb,Rangpur,25.764,89.235,3.67
26-Feb-24,Feb,Rangpur,25.764,89.235,3.72
04-Mar-24,Mar,Rangpur,25.764,89.235,3.78
